city,local_date,aqi,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,year,month,season,aqi_daily_change,aqi_change_rate_pct
faisalabad,2025-09-14,120.125,36.80833333333333,41.541666666666664,33.295833333333334,69.70833333333333,10.445833333333333,668.5,30.570833333333336,69.79166666666667,24.079166666666666,35.9,0.0,0.0,983.9166666666666,2.7916666666666665,6.55,192.375,223.75,2025,9,Monsoon,-1.2083333333333286,-0.995879120879117
faisalabad,2025-09-15,98.91666666666667,31.6875,37.858333333333334,25.366666666666664,75.04166666666667,9.458333333333334,511.7916666666667,31.491666666666664,64.33333333333333,23.545833333333334,36.34583333333333,0.0,0.0,981.85,7.208333333333333,7.604166666666667,185.91666666666666,223.41666666666666,2025,9,Monsoon,-21.20833333333333,-17.65522025667707
faisalabad,2025-09-16,95.45833333333333,39.229166666666664,65.72083333333333,27.170833333333334,68.125,7.670833333333333,477.5,32.12916666666667,56.083333333333336,21.754166666666666,35.92916666666667,0.0,0.0,982.0375,4.416666666666667,7.604166666666667,174.79166666666666,220.0,2025,9,Monsoon,-3.458333333333343,-3.496208930075831
faisalabad,2025-09-17,122.375,43.94583333333333,68.09166666666667,30.666666666666668,81.75,10.125,629.0416666666666,33.09583333333333,50.25,20.741666666666667,36.699999999999996,0.0,0.0,983.0541666666667,5.458333333333333,5.6625000000000005,188.5,225.33333333333334,2025,9,Monsoon,26.91666666666667,28.197293758184205
faisalabad,2025-09-18,112.375,41.8375,66.41250000000001,25.833333333333332,76.91666666666667,9.6,512.7916666666666,32.90416666666667,53.083333333333336,21.495833333333334,36.5875,0.0,0.0,982.9125,8.0,7.283333333333334,171.125,202.29166666666666,2025,9,Monsoon,-10.0,-8.171603677221654
faisalabad,2025-09-19,144.45833333333334,57.583333333333336,74.52916666666667,41.079166666666666,95.45833333333333,12.995833333333335,568.5833333333334,31.183333333333334,58.208333333333336,21.641666666666666,35.00416666666667,0.016666666666666666,0.016666666666666666,984.4166666666666,20.416666666666668,6.770833333333333,174.16666666666666,207.45833333333334,2025,9,Monsoon,32.08333333333334,28.550241008528005
faisalabad,2025-09-20,144.29166666666666,51.525,70.74166666666666,33.645833333333336,87.0,14.008333333333333,664.6666666666666,31.804166666666664,57.5,21.554166666666664,35.78333333333333,0.0,0.0,984.0500000000001,3.7916666666666665,6.1625000000000005,200.83333333333334,219.0,2025,9,Monsoon,-0.16666666666668561,-0.11537352177676534
faisalabad,2025-09-21,131.91666666666666,42.9625,66.22916666666667,27.8875,86.16666666666667,12.966666666666667,525.5833333333334,32.104166666666664,54.625,21.212500000000002,35.75833333333333,0.0,0.0,982.7583333333333,0.0,7.129166666666666,218.04166666666666,226.16666666666666,2025,9,Monsoon,-12.375,-8.576378862258158
faisalabad,2025-09-22,109.33333333333333,32.50833333333333,48.9,23.2375,87.66666666666667,10.7125,491.5833333333333,31.954166666666666,51.375,20.0625,34.75416666666667,0.0,0.0,983.1791666666667,0.08333333333333333,8.691666666666666,206.45833333333334,227.70833333333334,2025,9,Monsoon,-22.58333333333333,-17.119393556538213
faisalabad,2025-09-23,93.04166666666667,27.650000000000002,37.795833333333334,19.691666666666666,88.70833333333333,9.208333333333334,557.125,31.45,51.875,19.650000000000002,34.270833333333336,0.0,0.0,983.0291666666667,0.041666666666666664,7.3999999999999995,196.25,226.83333333333334,2025,9,Monsoon,-16.291666666666657,-14.900914634146334
